id,name,pf,publication_id,title
3802,"sensor networks",207.319063743,1793755,"Controlled mobility in sensor networks"
3804,"deep learning",79.129539025,6468916,"Boltzmann Machines for Image Denoising"
3805,education,43.2343972224,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
3806,"computational geometry",127.353931614,1185165,"Convex Hulls and Related Problems in Data Streams"
3807,workload,42.2360786818,606208,"Range Scaling of Wirelessly Powered Sensor Systems"
3808,prototyping,11.557808582400002,6132477,"Exploratory programming of distributed augmented environments"
3809,"error-correcting codes",180.776680776,5815541,"Novel Coding Strategies for Multi-Level Non-Volatile Memories"
3810,"genetic algorithms",24.794843533199998,11021045,"Modern heuristic optimization techniques :: theory and applications to power systems"
3811,teaching,0,755599,"Lessons Learned from Teaching Open Source Software Development"
3812,"case study",0,2405783,"On Retention of Adaptation Rules"
3813,"feature extraction",54.554121107,22732579,"Our Emotions as Seen through a Webcam"
3814,routing,121.935090868,2225560,"ADAPTIVE FAULT-TOLERANT ROUTING"
3815,"computer science",0,2352100,"On the Weight of Computations."
3816,"wireless sensor networks",43.512677929,11088318,"Geometric Routing in Wireless Sensor Networks"
3817,"computer science",3.7228926075000004,2352100,"On the Weight of Computations."
3818,"search engine",25.742596918799997,1779412,"Ad targeting and/or pricing based on customer behavior"
3819,"activity recognition",38.987222778,7859433,"Spatio-Temporal phrases for activity recognition"
3820,"artificial intelligence",1006.08233968,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
3821,"software development",28.834984161,1114769,"Recognizing Patterns for Software Development Prediction and Evaluation"
3822,"virtual machine",29.8435284398,11554108,"Memory safety for low-level software/hardware interactions"
3823,"risk assessment",2.70626457432,7371165,"Health and wellness guidance system"
3824,"software development process",0,40327287,"Proceedings of the 20th IEEE/ACM international Conference on Automated software engineering"
3826,"parallel algorithm",47.356795458,4963366,"Adaptive Agent-Based Simulations of Global Trade"
3827,grid,234.19963486499998,39843127,"A fast multi-resolution method for detection of significant spatial overdensities"
3828,heuristics,48.2019431922,2583478,"Presence Traffic Optimization Techniques"
3829,"mobile robot",216.423076784,2092921,"Robust Monte-Carlo localization using adaptive likelihood models"
3830,"semantic web",196.74555600699998,230160,"Integrating provenance into an operational data product information system"
3831,"approximation algorithm",140.33024712,3973702,"Approximation Algorithm for the Max k-CSP Problem."
3832,"wireless sensor networks",566.333411904,11088318,"Geometric Routing in Wireless Sensor Networks"
3833,"collision detection",60.677006060000004,17336073,"Real-time soft tissue and suture simulation"
3834,"computer science",200.13928286400002,2352100,"On the Weight of Computations."
3835,"speech recognition",10.065931406399999,18310804,"A Reverse Turing Test using speech"
3836,robotics,55.01726024680001,3521565,"Distributed control of robotic networks"
3837,"cloud computing",67.6126970775,1748331,"Remote Procedure Calls and the Client/Server Model"
3838,"industrial applications",2.3802432646200002,21989822,"Pointy. A Philosophy in Robot Programming"
3841,"recurrent neural network",4.111473837749999,49152248,"Generalized Processor Networks"
3842,"mobile agent",369.857705152,19742591,"YODA: the young observant discovery agent"
3843,"energy consumption",28.662630835799998,224605,"Energy Measurement of SPDY Protocol on Mobile Platform"
3844,"cryptographic protocol",53.9807020914,3412451,"Combining Signal Processing and Cryptographic Protocol Design for Efficient ECG Classification"
3845,"social media",17.8856866125,9991798,"Personality Modeling Based Image Recommendation"
3846,"data mining",678.144137216,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
3847,"user study",12.9240052844,706544,"Improving Accessibility of Transaction-centric Web Objects."
3848,segmentation,271.634573184,5046839,"Rigid US-MRI Registration Through Segmentation of Equivalent Anatomic Structures"
3849,"information retrieval",415.20500086299995,380549,"Evaluating the Use of Project Glossaries in Automated Trace Retrieval."
3850,internet,2.0615438719799997,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
3851,"eye tracking",37.660961880200006,44755782,"Event-driven similarity and classification of scanpaths"
3854,"query complexity",109.110233097,23410456,"Tight Bounds on Proper Equivalence Query Learning of DNF"
3855,"bayesian network",1788.1587532800002,368576,"A Bayesian network for mammography."
3857,"data mining",201.219383352,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
3860,"approximation algorithms",47.5140065427,4907163,"The Promise of LP to Boost CSP Techniques for Combinatorial Problems"
3861,privacy,292.60348820999997,1152574,"Energy savings in privacy-preserving computation offloading with protection by homomorphic encryption"
3862,"model checking",39.0075680594,4978152,"Model Checking for Dependable Software-Intensive Systems"
3867,"garbage collection",632.0862702,51518850,"Comparison of Compacting for Garbage Collection"
3868,"knowledge acquisition",194.166072689,29315476,"The role of sub-problems: supporting problem solving in narrative-centered learning environments"
3869,"dimensionality reduction",29.7150326879,33767710,"DATA MINING OVER GRAPHICAL RESULTS OF EXPERIMENTS WITH DOMAIN SEMANTICS"
3871,"big data",72.20104138,2049211,"Big Data Frequent Pattern Mining"
3873,"natural language processing",39.211007375499996,3718207,"Building an automated problem list based on natural language processing: lessons learned in the early phase of development."
3875,"load balancing",36.2822538672,2049211,"Big Data Frequent Pattern Mining"
3876,preferences,193.43625984,235611,"VIRTUALLY PERFECT TIME SHARING IN DUAL-TASK PERFORMANCE:"
3877,"data quality",59.4942607728,12052768,"Volcano Monitoring: Addressing Data Quality Through Iterative Deployment"
3878,"cloud computing",627.224141829,1748331,"Remote Procedure Calls and the Client/Server Model"
3879,"support vector machines",614.2032224999999,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
3881,routing,285.450544459,2225560,"ADAPTIVE FAULT-TOLERANT ROUTING"
3882,"machine translation",1988.35753704,11643025,"Combining Categorization-based and Corpus-based Approaches for CLIR."
3883,performance,155.159579024,4013337,"Proactive Fault Tolerance in Large Systems"
3884,e-government,4.32045398209,110063888,"Knowledge Acquisition from Semantically Heterogeneous Data"
3885,"artificial intelligence",696.79130016,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
3886,research,8.150869485000001,149980,"UNT: A Supervised Synergistic Approach to Semantic Text Similarity"
3887,automation,0.90659051732,476394,"Why do migrations fail and what can we do about it"
3889,"breast cancer",214.70824472500001,8446198,"Radiolucent electrode array for combined EIT and mammography"
3891,"computational geometry",82.894267073,1185165,"Convex Hulls and Related Problems in Data Streams"
3892,engagement,35.3564246464,7585986,"The epistemology & evaluation of experience-focused hci"
3893,technology,5.692559833360001,606208,"Range Scaling of Wirelessly Powered Sensor Systems"
3894,fault-tolerance,33.0830041968,7014383,"On designing incentives-compatible peer-to-peer systems"
3895,"online algorithm",446.72733562499997,4703758,"Minimizing Wide Range Regret with Time Selection Functions."
3896,"online algorithm",123.079401228,4703758,"Minimizing Wide Range Regret with Time Selection Functions."
3897,"context free grammar",35.9995983664,33016721,"Language Edit Distance and Maximum Likelihood Parsing of Stochastic Grammars: Faster Algorithms and Connection to Fundamental Graph Problems"
3898,"approximation algorithm",421.702806626,3973702,"Approximation Algorithm for the Max k-CSP Problem."
3899,"design space",117.089407665,3208119,"The systematic design of a protection mechanism to support a high level language"
3900,"shared memory",329.81673032,1299801,"Mobile agents, DSM, coordination, and self-migrating threads: a Common Framework"
3901,"breast cancer",122.29079841999999,8446198,"Radiolucent electrode array for combined EIT and mammography"
3902,"directed graph",61.59246714270001,14500723,"Discovering patterns in social networks with graph matching algorithms"
3903,"approximation algorithm",2569.14162375,3973702,"Approximation Algorithm for the Max k-CSP Problem."
3904,java,0,777162,"Object-oriented Programming Languages Need Well-founded Contracts"
3905,workload,160.58762332199998,606208,"Range Scaling of Wirelessly Powered Sensor Systems"
3906,"logic programming",63.8715920844,3733054,"Causal action theories and satisfiability planning"
3907,"dynamic programming",5.3868593555499995,4199186,"Focused real-time dynamic programming for MDPs: squeezing more out of a heuristic"
3908,"power consumption",82.53869374,287008,"A Compiler Framework for Supporting Speculative Multicore Processors"
3909,"image compression",260.30403297699996,44239683,"Deterministic compressed sensing"
3910,"approximation algorithm",393.54009264,3973702,"Approximation Algorithm for the Max k-CSP Problem."
3911,internet,0.11653116694799999,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
3912,python,2.41567691001,17732670,"Practice of Computing Using Python, The"
3913,"virtual reality",367.47544041599997,2294255,"Virtual Reality Unbound"
3914,diagnosis,0,2945316,"A robust method for hybrid diagnosis of complex systems"
3915,"semantic web",472.150866012,230160,"Integrating provenance into an operational data product information system"
